,age,gender,category,amount,fraud
248768,5,F,es_transportation,6.69,0
154028,3,F,es_transportation,38.01,0
112390,2,M,es_transportation,53.43,0
349032,4,F,es_transportation,69.89,0
401310,2,M,es_transportation,25.41,0
345359,3,M,es_contents,158.97,0
344654,1,M,es_transportation,16.38,0
226586,2,M,es_transportation,31.14,0
388233,3,M,es_transportation,27.2,0
90294,2,F,es_transportation,11.73,0
35999,5,F,es_transportation,35.47,0
513117,3,M,es_transportation,61.0,0
407130,2,M,es_transportation,9.73,0
255754,3,F,es_transportation,25.43,0
258035,3,M,es_transportation,31.27,0
157297,5,M,es_home,134.16,0
404300,3,F,es_transportation,16.25,0
591473,2,F,es_transportation,62.5,0
267663,4,M,es_transportation,26.63,0
574082,2,M,es_home,85.97,0
111420,4,F,es_transportation,38.6,0
354779,4,F,es_transportation,31.69,0
121494,5,F,es_transportation,37.19,0
426792,6,M,es_transportation,5.84,0
111811,2,F,es_transportation,76.35,0
379354,2,F,es_transportation,11.27,0
344980,3,F,es_transportation,16.87,0
121466,3,F,es_transportation,7.72,0
327845,4,F,es_transportation,19.15,0
138752,3,M,es_transportation,33.03,0
548821,4,F,es_transportation,5.66,0
455289,4,M,es_transportation,13.34,0
78089,3,F,es_home,35.13,0
338332,1,F,es_transportation,42.27,0
167433,3,M,es_transportation,19.22,0
32962,5,F,es_transportation,14.69,0
316639,3,F,es_transportation,22.43,0
233277,2,M,es_transportation,1.0997999999999999,0
200032,2,F,es_transportation,37.65,0
300810,3,F,es_transportation,38.23,0
92847,2,F,es_transportation,40.09,0
62743,2,F,es_health,65.88,0
197222,4,M,es_transportation,26.4,0
272983,2,F,es_transportation,14.45,0
78639,6,F,es_transportation,12.57,0
85423,2,F,es_transportation,72.64,0
112273,5,F,es_transportation,38.51,0
312207,3,F,es_fashion,47.41,0
12993,5,F,es_transportation,59.42,0
174100,3,M,es_transportation,34.1,0
584892,3,F,es_transportation,27.51,0
527198,3,F,es_transportation,24.47,0
17974,5,F,es_transportation,46.39,0
182276,3,F,es_transportation,17.25,0
80338,3,F,es_transportation,45.21,0
295767,1,M,es_transportation,38.0,0
513194,3,M,es_transportation,31.04,0
344101,2,F,es_transportation,22.82,0
417059,2,F,es_transportation,26.86,0
209348,4,M,es_transportation,31.81,0
459764,4,M,es_transportation,1.88,0
528090,4,M,es_transportation,20.91,0
189613,5,M,es_transportation,8.37,0
16971,6,F,es_transportation,45.49,0
424798,2,F,es_transportation,39.47,0
290202,2,F,es_transportation,15.77,0
254151,1,F,es_transportation,3.12,0
324271,3,M,es_transportation,10.74,0
140735,3,M,es_transportation,23.54,0
116035,5,M,es_transportation,62.35,0
484441,2,F,es_transportation,24.46,0
186317,2,F,es_health,27.36,0
190597,4,M,es_transportation,1.0997999999999999,0
56364,6,M,es_transportation,4.15,0
588459,2,F,es_transportation,29.48,0
156487,1,F,es_transportation,27.98,0
566217,2,M,es_transportation,53.73,0
117158,2,F,es_transportation,29.21,0
556758,2,F,es_transportation,27.96,0
213962,2,M,es_fashion,167.23,0
272612,2,M,es_home,31.22,0
169284,3,M,es_transportation,1.0997999999999999,0
452671,3,M,es_transportation,29.69,0
407367,3,F,es_transportation,53.12,0
433892,2,F,es_transportation,38.8,0
349176,2,F,es_transportation,13.23,0
321876,3,F,es_transportation,45.32,0
523982,3,F,es_transportation,24.29,0
32298,2,M,es_transportation,52.3,0
559849,5,F,es_transportation,4.33,0
203496,2,F,es_transportation,32.7,0
508768,2,F,es_transportation,15.11,0
593062,4,F,es_transportation,5.42,0
2853,4,M,es_transportation,20.4,0
142431,3,F,es_transportation,27.23,0
284325,2,M,es_transportation,18.25,0
103572,3,F,es_transportation,21.76,0
188164,2,F,es_transportation,8.53,0
265784,2,F,es_transportation,19.02,0
534744,3,F,es_transportation,7.61,0
511564,2,F,es_transportation,38.34,0
390417,5,M,es_wellnessandbeauty,41.04,0
403455,2,F,es_transportation,13.13,0
277444,3,M,es_transportation,49.63,0
507893,2,M,es_wellnessandbeauty,7.99,0
189666,2,F,es_transportation,28.22,0
26646,5,M,es_transportation,29.15,0
234216,2,M,es_health,33.67,0
505801,4,F,es_transportation,45.69,0
434116,4,F,es_transportation,10.46,0
550341,2,F,es_transportation,4.67,0
236363,4,F,es_transportation,41.71,0
181324,5,F,es_transportation,8.39,0
243127,2,F,es_transportation,16.0,0
535512,5,M,es_fashion,29.18,0
387024,4,M,es_transportation,39.35,0
250099,3,M,es_transportation,44.98,0
302453,2,M,es_transportation,21.73,0
86166,2,F,es_hotelservices,107.89,0
16279,4,F,es_transportation,4.61,0
281512,3,M,es_transportation,19.38,0
134150,5,M,es_transportation,22.57,0
78277,5,M,es_transportation,25.18,0
299008,4,M,es_transportation,54.31,0
527800,5,M,es_transportation,1.0997999999999999,0
296054,2,M,es_transportation,15.04,0
418275,3,M,es_transportation,36.8,0
24789,3,F,es_transportation,12.26,0
374724,1,F,es_transportation,24.69,0
545242,3,M,es_health,187.5,0
314610,1,F,es_transportation,14.21,0
285184,1,F,es_transportation,28.91,0
426973,4,F,es_barsandrestaurants,60.23,0
503532,1,F,es_transportation,33.65,0
528182,2,F,es_transportation,52.8,0
118057,4,M,es_transportation,27.64,0
253336,5,M,es_transportation,64.05,0
383844,2,M,es_transportation,36.27,0
276791,3,F,es_transportation,25.27,0
90880,2,F,es_health,145.74,0
519950,4,M,es_transportation,61.65,0
590478,2,F,es_transportation,43.43,0
204163,5,F,es_home,58.72,0
473385,2,F,es_transportation,55.71,0
434867,5,F,es_transportation,13.44,0
264883,5,M,es_transportation,41.47,0
75368,2,F,es_transportation,1.0997999999999999,0
403194,3,M,es_transportation,45.4,0
190544,2,M,es_transportation,75.76,0
48482,4,M,es_health,52.12,0
98135,4,F,es_transportation,25.89,0
364939,2,F,es_transportation,13.6,0
473134,6,M,es_transportation,14.67,0
199043,2,M,es_transportation,42.84,0
222116,3,F,es_transportation,38.74,0
192213,4,F,es_transportation,9.84,0
115924,3,F,es_transportation,1.0997999999999999,0
537884,6,M,es_transportation,7.61,0
431035,5,F,es_transportation,31.47,0
407006,2,F,es_transportation,40.31,0
81728,4,F,es_wellnessandbeauty,26.31,0
524969,3,M,es_transportation,1.0997999999999999,0
414766,5,F,es_food,32.66,0
240539,5,F,es_tech,137.12,0
506385,5,M,es_transportation,34.25,0
545775,2,F,es_transportation,19.15,0
424924,2,F,es_transportation,43.75,0
371899,2,F,es_transportation,2.05,0
335487,6,M,es_transportation,20.6,0
480966,2,M,es_transportation,56.27,0
143344,2,F,es_transportation,7.05,0
220738,3,F,es_transportation,25.29,0
327519,2,M,es_transportation,35.86,0
136678,2,M,es_transportation,27.08,0
103785,5,M,es_transportation,43.93,0
14917,1,M,es_transportation,27.07,0
157759,2,M,es_transportation,18.52,0
87227,3,F,es_transportation,28.5,0
426419,3,F,es_transportation,35.39,0
481997,2,F,es_transportation,25.26,0
75090,5,M,es_transportation,36.43,0
227475,2,F,es_transportation,18.53,0
295601,3,F,es_barsandrestaurants,16.75,0
134306,4,F,es_transportation,15.31,0
484785,2,F,es_transportation,20.72,0
359067,3,F,es_transportation,35.0,0
347444,3,F,es_transportation,23.53,0
590130,4,F,es_transportation,31.51,0
95155,0,F,es_transportation,46.93,0
142926,4,M,es_transportation,29.39,0
417804,2,F,es_transportation,38.35,0
4114,3,F,es_transportation,1.0997999999999999,0
456272,2,F,es_transportation,34.1,0
444738,2,F,es_transportation,63.44,0
24101,3,M,es_transportation,11.97,0
11818,3,F,es_transportation,59.01,0
204713,2,F,es_transportation,35.34,0
231994,3,F,es_transportation,55.45,0
547615,2,F,es_transportation,10.39,0
455079,2,M,es_transportation,22.23,0
31081,1,M,es_transportation,42.63,0
64134,4,F,es_transportation,23.28,0
103400,5,M,es_transportation,25.99,0
228052,3,M,es_transportation,54.05,0
123091,3,F,es_transportation,31.0,0
421512,3,F,es_transportation,33.39,0
79651,4,F,es_transportation,8.51,0
20332,5,M,es_transportation,8.76,0
146271,4,F,es_transportation,48.16,0
533432,5,F,es_transportation,21.55,0
313441,1,M,es_transportation,12.56,0
43705,6,F,es_transportation,9.91,0
401721,6,F,es_wellnessandbeauty,1.0997999999999999,0
357380,4,F,es_wellnessandbeauty,20.18,0
21544,5,M,es_transportation,21.74,0
533394,3,M,es_transportation,6.77,0
306794,3,M,es_food,4.74,0
421390,2,F,es_food,43.22,0
416831,5,F,es_transportation,26.92,0
464183,2,M,es_transportation,10.98,0
153873,2,M,es_transportation,8.33,0
44108,1,M,es_transportation,2.35,0
167220,2,M,es_fashion,122.08,0
480566,2,M,es_transportation,46.75,0
289126,3,M,es_transportation,21.3,0
558452,4,F,es_transportation,8.67,0
204853,1,F,es_transportation,54.24,0
461362,1,M,es_transportation,77.8,0
3320,5,M,es_otherservices,51.91,0
187099,3,M,es_transportation,31.9,0
286295,2,F,es_transportation,19.4,0
560054,5,M,es_transportation,45.52,0
352209,2,F,es_barsandrestaurants,57.73,0
89743,2,M,es_transportation,44.41,0
202621,2,F,es_transportation,19.29,0
100700,3,M,es_transportation,55.81,0
28874,2,F,es_transportation,15.29,0
172220,5,M,es_transportation,33.62,0
576066,5,M,es_transportation,20.41,0
385216,3,M,es_transportation,27.39,0
513607,2,F,es_transportation,5.92,0
33116,2,M,es_transportation,40.11,0
49310,1,M,es_sportsandtoys,29.39,0
268755,4,M,es_transportation,18.67,0
573656,5,M,es_transportation,13.36,0
34100,2,F,es_transportation,13.35,0
579710,1,F,es_transportation,31.83,0
558215,4,M,es_food,73.1,0
11778,4,F,es_transportation,52.83,0
63379,4,F,es_transportation,42.74,0
139494,4,F,es_transportation,27.09,0
544752,1,F,es_transportation,58.74,0
315895,1,M,es_transportation,17.3,0
170500,3,F,es_transportation,8.05,0
92124,4,M,es_transportation,31.52,0
236639,4,M,es_transportation,4.14,0
174716,3,F,es_transportation,77.87,0
501133,2,F,es_transportation,1.2,0
151147,3,F,es_transportation,43.56,0
310392,2,M,es_wellnessandbeauty,9.44,0
253828,5,F,es_transportation,7.62,0
420380,4,F,es_wellnessandbeauty,52.47,0
472908,3,F,es_health,171.46,0
502185,4,M,es_transportation,47.97,0
15452,3,F,es_transportation,18.81,0
52310,3,M,es_transportation,23.68,0
385873,2,M,es_transportation,19.12,0
446139,5,M,es_transportation,30.67,0
38253,2,F,es_transportation,9.59,0
287037,5,F,es_transportation,6.74,0
131299,4,M,es_transportation,33.54,0
352832,3,M,es_transportation,27.73,0
461622,3,F,es_food,59.76,0
2914,3,M,es_transportation,45.4,0
65408,2,F,es_transportation,18.13,0
107356,1,M,es_transportation,37.14,0
163936,2,M,es_transportation,14.84,0
73200,1,M,es_transportation,40.17,0
458925,4,F,es_transportation,5.63,0
544724,3,F,es_transportation,51.38,0
463317,2,M,es_transportation,28.27,0
96851,6,F,es_transportation,17.57,0
558306,4,M,es_transportation,1.0997999999999999,0
127773,3,M,es_transportation,37.7,0
474897,3,F,es_transportation,31.52,0
154928,3,F,es_transportation,3.87,0
40534,3,F,es_transportation,58.52,0
144543,2,F,es_wellnessandbeauty,79.82,0
493384,3,M,es_transportation,20.43,0
532963,2,M,es_transportation,1.45,0
285005,2,M,es_transportation,1.22,0
112907,6,F,es_transportation,9.67,0
210283,6,M,es_barsandrestaurants,88.43,0
309754,3,M,es_wellnessandbeauty,30.01,0
310999,4,F,es_fashion,20.69,0
490924,3,F,es_transportation,22.59,0
81708,6,M,es_transportation,22.81,0
452075,1,F,es_transportation,3.6,0
592394,4,F,es_transportation,35.41,0
347698,6,F,es_transportation,6.71,0
13153,5,F,es_transportation,19.82,0
441163,6,F,es_transportation,3.4,0
92845,1,F,es_transportation,33.67,0
78518,1,M,es_transportation,2.93,0
521559,1,F,es_transportation,24.09,0
311011,2,M,es_transportation,17.04,0
482120,2,F,es_transportation,27.82,0
257754,2,F,es_transportation,25.48,0
49468,2,F,es_transportation,7.32,0
236856,5,M,es_health,36.71,0
112919,5,M,es_transportation,16.43,0
99265,2,F,es_transportation,15.07,0
103646,1,F,es_transportation,3.21,0
195828,2,M,es_contents,17.3,0
186642,6,F,es_transportation,65.15,0
576398,2,M,es_transportation,18.92,0
228983,6,M,es_transportation,34.08,0
394238,5,M,es_transportation,8.56,0
43097,2,F,es_transportation,22.81,0
76395,3,F,es_transportation,36.73,0
408883,4,F,es_health,72.22,0
111847,2,M,es_hyper,33.74,0
19675,2,F,es_transportation,55.15,0
73659,2,M,es_transportation,26.79,0
117491,0,F,es_transportation,30.87,0
190823,2,F,es_transportation,30.43,0
369751,6,M,es_transportation,1.47,0
77506,2,F,es_transportation,52.22,0
169700,5,F,es_transportation,16.91,0
133847,2,M,es_transportation,22.82,0
400246,3,F,es_food,31.06,0
550445,2,F,es_transportation,22.51,0
170857,1,F,es_transportation,16.45,0
399432,2,F,es_transportation,2.12,0
50889,3,F,es_transportation,32.1,0
412242,2,M,es_transportation,33.71,0
90090,3,F,es_tech,5.66,0
460385,2,F,es_hotelservices,210.93,0
162440,2,F,es_transportation,34.78,0
265389,2,F,es_food,12.74,0
435582,3,F,es_transportation,15.87,0
199444,2,M,es_transportation,49.68,0
91951,5,F,es_transportation,19.59,0
317258,2,F,es_transportation,50.73,0
208621,4,F,es_fashion,12.49,0
592480,2,F,es_wellnessandbeauty,48.6,0
331029,6,F,es_transportation,44.1,0
530,3,F,es_transportation,34.28,0
489126,2,F,es_transportation,1.75,0
16715,3,M,es_transportation,2.31,0
421283,2,M,es_transportation,1.92,0
421241,1,F,es_transportation,21.65,0
37952,1,F,es_transportation,14.62,0
118727,2,F,es_transportation,14.34,0
363326,2,F,es_transportation,13.91,0
28801,2,F,es_transportation,24.45,0
84295,3,F,es_transportation,38.07,0
14997,5,F,es_transportation,15.14,0
323043,3,M,es_transportation,28.08,0
207299,1,M,es_transportation,51.59,0
164699,5,F,es_transportation,33.41,0
385942,5,F,es_hyper,23.06,0
259351,4,M,es_transportation,17.95,0
353839,4,M,es_transportation,54.88,0
493871,2,F,es_transportation,37.13,0
217323,1,M,es_transportation,2.31,0
330455,4,M,es_transportation,50.72,0
519784,3,M,es_transportation,28.41,0
337791,3,M,es_transportation,19.49,0
229491,2,F,es_transportation,26.0,0
457765,2,F,es_transportation,50.73,0
553535,1,F,es_health,3.72,0
125474,2,F,es_fashion,73.48,0
148367,3,F,es_transportation,2.55,0
398334,2,F,es_transportation,22.17,0
158839,5,M,es_transportation,48.31,0
574793,2,F,es_transportation,6.06,0
28394,3,F,es_sportsandtoys,116.01,0
255576,3,F,es_transportation,20.63,0
404164,5,F,es_transportation,2.78,0
422550,3,M,es_transportation,68.34,0
3757,6,M,es_transportation,6.63,0
154507,3,M,es_transportation,43.54,0
227837,4,M,es_transportation,17.5,0
79825,2,M,es_transportation,17.85,0
255637,2,M,es_transportation,37.34,0
91948,1,F,es_transportation,28.17,0
273268,5,F,es_food,36.09,0
468715,2,F,es_food,64.64,0
381190,5,M,es_transportation,37.8,0
514808,4,M,es_transportation,16.87,0
270307,2,M,es_transportation,43.59,0
409690,6,M,es_transportation,60.04,0
567250,1,F,es_transportation,43.23,0
502125,4,F,es_transportation,57.13,0
374837,2,M,es_transportation,17.06,0
155886,2,M,es_hyper,45.52,0
328061,4,M,es_fashion,11.49,0
440994,2,F,es_transportation,21.55,0
312523,2,F,es_transportation,25.81,0
54469,2,M,es_transportation,1.12,0
372286,3,F,es_transportation,14.73,0
332577,3,F,es_transportation,31.93,0
35876,5,M,es_transportation,12.21,0
316002,1,F,es_transportation,35.59,0
336754,3,F,es_transportation,54.07,0
24030,3,M,es_transportation,41.87,0
407624,3,M,es_transportation,40.27,0
273250,3,M,es_transportation,48.8,0
224180,4,M,es_wellnessandbeauty,135.99,0
5911,4,M,es_transportation,28.0,0
5600,3,M,es_transportation,19.55,0
361535,5,F,es_health,53.07,0
91432,3,F,es_transportation,41.76,0
190492,3,M,es_transportation,44.77,0
68904,3,F,es_transportation,20.86,0
439029,3,F,es_transportation,41.78,0
102258,3,M,es_transportation,14.79,0
388873,1,F,es_transportation,45.01,0
137062,1,F,es_transportation,11.54,0
189328,4,M,es_transportation,23.07,0
292756,2,M,es_transportation,3.87,0
244152,5,F,es_transportation,82.77,0
179936,4,F,es_transportation,11.33,0
238558,5,F,es_transportation,12.51,0
407355,1,M,es_food,53.26,0
100180,3,F,es_transportation,15.02,0
133604,3,F,es_wellnessandbeauty,22.05,0
35976,4,F,es_hyper,101.27,0
155016,4,M,es_food,7.97,0
161343,3,F,es_transportation,1.76,0
147062,2,M,es_transportation,32.09,0
318483,2,M,es_transportation,18.67,0
524037,3,F,es_transportation,84.36,0
383849,2,F,es_transportation,10.67,0
492360,3,M,es_transportation,2.97,0
27996,4,F,es_transportation,14.09,0
367388,2,M,es_transportation,32.64,0
466692,3,F,es_transportation,1.88,0
107534,3,M,es_transportation,53.52,0
197500,3,F,es_wellnessandbeauty,7.44,0
77621,2,F,es_transportation,31.55,0
407831,2,F,es_transportation,20.29,0
258978,2,F,es_transportation,17.98,0
456934,5,M,es_transportation,27.77,0
79794,2,M,es_transportation,34.44,0
389479,2,F,es_transportation,52.77,0
495613,2,M,es_transportation,7.56,0
54526,2,F,es_transportation,38.17,0
467602,1,F,es_transportation,28.83,0
399427,1,M,es_transportation,31.27,0
389966,5,M,es_health,205.57,0
107561,2,M,es_wellnessandbeauty,26.98,0
273461,4,F,es_transportation,1.15,0
432597,3,F,es_transportation,22.38,0
320314,3,M,es_transportation,41.26,0
280134,2,F,es_transportation,9.83,0
35347,4,M,es_transportation,3.38,0
405971,2,M,es_transportation,28.12,0
569731,2,M,es_transportation,31.24,0
295047,4,F,es_transportation,8.56,0
89317,2,F,es_transportation,28.0,0
543189,5,F,es_transportation,47.33,0
478927,3,M,es_food,31.34,0
29897,2,F,es_transportation,18.69,0
584258,5,M,es_transportation,32.29,0
240035,3,F,es_transportation,16.21,0
423471,1,F,es_transportation,12.96,0
430221,4,F,es_transportation,14.19,0
222876,3,M,es_transportation,6.67,0
243597,2,M,es_transportation,32.35,0
150614,5,M,es_transportation,67.6,0
122640,5,M,es_transportation,64.88,0
118984,4,M,es_transportation,39.82,0
429770,5,M,es_health,98.21,0
95095,3,F,es_transportation,28.56,0
468381,4,M,es_transportation,25.53,0
328176,6,F,es_transportation,13.35,0
87341,4,M,es_transportation,21.32,0
334745,4,F,es_transportation,11.8,0
11916,5,F,es_transportation,28.33,0
483192,3,F,es_wellnessandbeauty,32.28,0
128108,5,M,es_transportation,29.79,0
533330,2,M,es_transportation,22.49,0
108532,4,F,es_transportation,30.23,0
9193,4,F,es_transportation,25.48,0
155375,3,F,es_tech,172.18,0
184205,1,F,es_transportation,3.34,0
4840,2,F,es_fashion,65.58,0
480895,3,M,es_transportation,10.79,0
126965,4,F,es_transportation,13.88,0
310822,3,F,es_transportation,41.42,0
507011,3,F,es_transportation,7.13,0
115834,2,M,es_health,147.69,0
210554,1,F,es_transportation,17.26,0
173287,4,F,es_food,21.26,0
140174,6,M,es_transportation,4.22,0
427271,1,M,es_transportation,26.39,0
252551,2,M,es_transportation,19.66,0
284500,2,F,es_transportation,38.33,0
83668,5,M,es_transportation,16.83,0
167674,5,M,es_transportation,10.98,0
48768,4,F,es_transportation,52.36,0
309695,4,M,es_transportation,32.95,0
484969,4,M,es_transportation,19.58,0
577065,2,M,es_transportation,7.85,0
59694,2,F,es_transportation,4.83,0
18905,2,M,es_transportation,38.49,0
479863,3,F,es_transportation,22.86,0
535794,5,M,es_transportation,14.11,0
563063,2,F,es_transportation,1.0997999999999999,0
445355,1,M,es_transportation,2.04,0
207829,2,M,es_transportation,83.37,0
3802,1,F,es_transportation,25.58,0
586147,1,M,es_transportation,42.22,0
512419,1,M,es_transportation,3.73,0
504691,3,M,es_transportation,9.86,0
307341,2,F,es_transportation,39.39,0
549783,5,M,es_wellnessandbeauty,21.78,0
312230,3,F,es_transportation,12.15,0
