,age,amount,fraud,M,es_barsandrestaurants,es_contents,es_fashion,es_food,es_health,es_home,es_hotelservices,es_hyper,es_leisure,es_otherservices,es_sportsandtoys,es_tech,es_transportation,es_travel
344,4,53.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
345,4,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
346,5,8.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
347,3,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
348,4,33.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
349,3,21.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
350,6,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
351,5,38.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
352,1,21.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
353,2,72.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
354,2,55.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
355,3,31.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
356,3,13.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357,2,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
358,2,24.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
359,3,10.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360,4,21.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
361,3,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362,1,19.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
363,6,58.07,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364,2,28.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
365,3,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
366,5,28.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
367,2,27.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
368,5,14.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
369,3,13.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370,3,61.61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
371,2,27.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,2,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
373,1,32.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
374,4,24.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
375,4,33.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
376,2,37.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
377,6,20.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378,3,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
379,2,35.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380,4,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
381,2,14.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
382,2,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
383,6,24.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
384,4,3.02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385,3,6.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
386,3,18.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
387,3,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
388,3,23.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
389,2,8.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390,2,85.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,6,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
392,3,8.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
393,2,20.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
394,4,36.15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
395,5,6.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
396,5,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
397,1,23.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
398,3,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
399,2,134.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,4,194.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
401,3,27.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
402,2,82.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,1,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
404,3,27.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
405,5,59.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
406,5,1.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
407,1,3.53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
408,5,30.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
409,2,33.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
410,2,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
411,4,13.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
412,2,39.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
413,3,236.14739999999958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
414,3,12.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
415,3,24.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
416,2,41.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
417,4,9.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
418,1,40.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
419,3,11.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
420,3,59.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
421,2,6.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
422,5,59.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
423,3,47.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
424,4,35.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
425,4,36.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426,1,54.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427,4,13.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
428,3,18.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
429,0,12.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
430,6,26.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,4,19.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
432,4,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
433,3,27.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
434,5,46.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
435,5,23.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
436,2,2.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
437,1,38.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,4,25.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
439,5,50.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
440,5,26.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
441,4,7.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
442,2,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
443,2,32.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
444,2,65.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,5,12.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
446,2,37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
447,1,6.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
448,2,22.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
449,3,23.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450,4,56.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
451,2,47.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
452,3,63.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
453,2,20.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
454,2,13.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
455,1,26.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
456,3,57.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
457,5,40.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
458,1,23.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459,2,27.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460,3,54.52,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
461,6,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462,2,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463,2,39.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
464,4,45.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465,6,53.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466,6,157.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467,3,16.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
468,3,44.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
469,2,33.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
470,2,47.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
471,4,43.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
472,6,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
473,1,13.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
474,5,25.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
475,1,45.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
476,5,27.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
477,4,60.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
478,1,49.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
479,2,46.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
480,3,9.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
481,5,45.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
482,2,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
484,5,14.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
485,2,28.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
486,1,26.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
487,1,37.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,1,29.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
489,2,62.88,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490,4,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
491,4,90.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
492,5,4.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
493,4,1.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
494,2,205.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
495,3,39.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,5,106.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
497,2,83.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
498,4,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,5,58.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500,3,26.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
501,2,29.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
502,2,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
503,4,42.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
504,2,27.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
505,5,33.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
506,2,27.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
507,2,51.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
508,0,26.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
509,2,13.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
510,2,9.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
511,1,86.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
512,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513,4,34.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
514,4,95.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,3,4.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
516,4,48.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
517,4,53.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518,3,20.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
519,2,10.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520,2,32.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521,3,38.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
522,2,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523,3,47.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
524,4,59.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
525,3,57.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
526,2,25.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
527,3,29.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
528,2,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
529,2,58.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
530,5,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,1,42.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
532,2,23.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
533,2,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534,3,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
535,1,7.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
536,1,107.73,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
537,6,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
538,3,26.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
539,4,45.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
540,3,30.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
541,2,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
542,2,72.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
543,3,43.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
544,4,21.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
545,3,44.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
546,2,11.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
547,2,48.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548,2,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
549,3,35.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
550,2,52.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
551,6,20.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
552,1,43.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
553,1,29.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
554,2,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
555,1,48.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
556,2,11.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
557,2,30.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
558,5,26.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
559,2,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
560,4,116.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
561,4,31.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,5,6.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
563,0,14.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
564,2,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
565,2,29.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
566,4,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
567,1,13.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
568,3,40.49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
569,5,3.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
570,0,46.23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
571,3,33.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
572,1,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
573,2,18.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
574,4,44.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
575,3,28.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
576,1,236.14739999999958,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577,6,50.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
578,5,14.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
579,2,27.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
580,2,41.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
581,5,28.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
582,2,31.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
583,2,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584,3,43.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
585,3,236.14739999999958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
586,2,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
587,2,48.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
588,3,22.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
589,3,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,2,18.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591,4,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
592,3,62.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
593,1,41.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594,5,16.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
595,4,34.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
596,4,50.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
597,5,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
598,3,45.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
599,2,19.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600,2,57.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
601,1,56.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
602,3,47.06,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603,6,138.65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
604,3,34.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
605,5,46.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
606,2,31.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
607,2,51.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
608,2,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
609,5,41.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610,4,14.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
611,2,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
612,2,13.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
613,2,61.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,2,47.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
615,4,8.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,2,25.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
618,2,21.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619,3,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
620,2,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
621,1,26.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
622,4,42.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623,2,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624,1,43.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
625,2,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
626,4,41.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
627,4,27.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
628,4,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
629,3,29.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
630,2,21.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,2,30.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
632,4,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
633,2,31.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
634,3,45.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
635,2,39.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
636,3,42.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
637,4,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
638,2,10.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
639,1,20.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
640,6,29.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
641,2,12.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
642,2,81.63,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
643,2,42.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
644,2,10.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645,1,11.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
646,2,37.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
647,2,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
648,2,35.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,4,35.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
650,1,33.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
651,5,28.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
652,0,131.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
653,2,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
654,1,18.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655,3,13.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656,2,29.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
657,3,42.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658,1,30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659,2,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660,3,11.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
661,4,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
662,5,25.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
663,2,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
664,2,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
665,4,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
666,2,29.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
667,3,16.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
668,3,29.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
669,3,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
670,2,46.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
671,4,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
672,1,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
673,2,8.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
674,2,22.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
675,4,21.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
676,1,54.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,2,36.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
678,2,37.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
679,1,28.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
680,3,42.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
681,5,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
682,5,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
683,2,27.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
684,3,31.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685,3,55.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
686,4,66.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
687,3,27.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
688,5,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
689,3,27.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
690,4,18.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
691,5,25.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
